country,city,name,img,building_page-href,date_start,date_end,floors,tags,developer
United States,Las Vegas,Panorama Towers Two,../skyscraperpage.com/diagrams/images/59674.gif,http://skyscraperpage.com/cities/?buildingID=31718,2005,2007,32,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Marriotts Grand Chateau,../skyscraperpage.com/diagrams/images/46999.gif,http://skyscraperpage.com/cities/?buildingID=31649,2004,2007,37,Building Uses - hotel - parking garage - residential - restaurant: Structural Types - highrise: Architectural Style - postmodern: Materials - concrete,
United States,Las Vegas,Panorama Towers One,../skyscraperpage.com/diagrams/images/59673.gif,http://skyscraperpage.com/cities/?buildingID=26520,2004,2007,32,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Fitzgeralds Las Vegas,../skyscraperpage.com/diagrams/images/37145.gif,http://skyscraperpage.com/cities/?buildingID=10282,1979,1980,34,Building Uses - hotel - casino - parking garage - restaurant: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete,
United States,Las Vegas,Planet Hollywood Resort & Casino,../skyscraperpage.com/diagrams/images/48921.gif,http://skyscraperpage.com/cities/?buildingID=6990,1998,2000,39,Building Uses - hotel - casino - restaurant - retail - theatre - fitness center: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Las Vegas,Hilton Grand Vacations Club Tower Two,../skyscraperpage.com/diagrams/images/58940.gif,http://skyscraperpage.com/cities/?buildingID=31646,2004,2006,38,Building Uses - hotel: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Las Vegas,Bellagio Spa Tower,../skyscraperpage.com/diagrams/images/71014.gif,http://skyscraperpage.com/cities/?buildingID=25458,2003,2004,33,Building Uses - hotel - casino - conference - restaurant - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Las Vegas,Las Vegas Hilton,../skyscraperpage.com/diagrams/images/15906.gif,http://skyscraperpage.com/cities/?buildingID=5398,null,1969,30,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - international,
United States,Las Vegas,Treasure Island Hotel & Casino,../skyscraperpage.com/diagrams/images/58848.gif,http://skyscraperpage.com/cities/?buildingID=4943,1992,1993,38,Building Uses - hotel - casino - restaurant - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - masonry,
United States,Las Vegas,Paris Las Vegas,../skyscraperpage.com/diagrams/images/28090.gif,http://skyscraperpage.com/cities/?buildingID=5024,1997,1999,34,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - postmodern: Materials - masonry,
United States,Las Vegas,Augustus Tower,../skyscraperpage.com/diagrams/images/58309.gif,http://skyscraperpage.com/cities/?buildingID=25371,2003,2005,26,Building Uses - hotel - casino - religious - restaurant - fitness center: Structural Types - highrise: Architectural Style - romanesque: Materials - glass - steel - stucco,
United States,Las Vegas,South Coast Hotel & Casino,../skyscraperpage.com/diagrams/images/60608.gif,http://skyscraperpage.com/cities/?buildingID=33687,2004,2006,25,Building Uses - hotel - casino - restaurant: Structural Types - highrise: Architectural Style - postmodern,
United States,Las Vegas,Monte Carlo Resort & Casino,../skyscraperpage.com/diagrams/images/72562.gif,http://skyscraperpage.com/cities/?buildingID=4941,1995,1996,32,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - postmodern: Materials - stucco,
United States,Las Vegas,Harrahs Carnival Tower,../skyscraperpage.com/diagrams/images/48294.gif,http://skyscraperpage.com/cities/?buildingID=4369,null,1989,35,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,New McCarran Air Traffic Control Tower,../skyscraperpage.com/diagrams/images/87363.gif,http://skyscraperpage.com/cities/?buildingID=112494,2011,2016,null,Building Uses - traffic control: Structural Types - tower,
United States,Las Vegas,Octavius Tower,../skyscraperpage.com/diagrams/images/58322.gif,http://skyscraperpage.com/cities/?buildingID=48869,2008,2009,23,Building Uses - hotel - restaurant - retail: Structural Types - highrise: Architectural Style - romanesque: Materials - glass - steel - stucco,
United States,Las Vegas,Mirage Las Vegas,../skyscraperpage.com/diagrams/images/58304.gif,http://skyscraperpage.com/cities/?buildingID=2265,1988,1989,30,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Newport Lofts,../skyscraperpage.com/diagrams/images/38509.gif,http://skyscraperpage.com/cities/?buildingID=34662,2005,2007,23,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Venezia Tower at the Venetian,../skyscraperpage.com/diagrams/images/30014.gif,http://skyscraperpage.com/cities/?buildingID=25461,2001,2003,24,Building Uses - hotel - parking garage: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Las Vegas,Binions Gambling Hall and Hotel Tower,../skyscraperpage.com/diagrams/images/16444.gif,http://skyscraperpage.com/cities/?buildingID=19855,null,1965,26,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern,
United States,Las Vegas,Venetian - Campanile Tower,../skyscraperpage.com/diagrams/images/58906.gif,http://skyscraperpage.com/cities/?buildingID=4328,1997,1998,10,Building Uses - monument - retail: Structural Types - tower,
United States,Las Vegas,Clark County Regional Justice Center,../skyscraperpage.com/diagrams/images/31823.gif,http://skyscraperpage.com/cities/?buildingID=25978,2000,2005,18,Building Uses - courthouse - office - other: Structural Types - highrise: Architectural Style - modern: Materials - stucco,
United States,Las Vegas,Hilton Grand Vacations Club Tower One,../skyscraperpage.com/diagrams/images/36690.gif,http://skyscraperpage.com/cities/?buildingID=25617,2002,2003,28,Building Uses - hotel: Structural Types - highrise: Architectural Style - postmodern,
United States,Las Vegas,SLS World Tower,../skyscraperpage.com/diagrams/images/87694.gif,http://skyscraperpage.com/cities/?buildingID=3264,null,1988,27,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,MGM Grand Las Vegas,../skyscraperpage.com/diagrams/images/58953.gif,http://skyscraperpage.com/cities/?buildingID=5394,1991,1993,30,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,World Market Center - Building B,../skyscraperpage.com/diagrams/images/79860.gif,http://skyscraperpage.com/cities/?buildingID=31894,2005,2007,16,Building Uses - showroom - office - retail - warehouse: Structural Types - highrise: Architectural Style - postmodern,
United States,Las Vegas,World Market Center - Building C,../skyscraperpage.com/diagrams/images/79861.gif,http://skyscraperpage.com/cities/?buildingID=34776,2006,2008,16,Building Uses - showroom - office - retail: Structural Types - highrise: Architectural Style - postmodern,
United States,Las Vegas,Wells Fargo Tower,../skyscraperpage.com/diagrams/images/41002.gif,http://skyscraperpage.com/cities/?buildingID=5114,null,1986,17,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Las Vegas,Stratosphere Las Vegas,../skyscraperpage.com/diagrams/images/34928.gif,http://skyscraperpage.com/cities/?buildingID=1682,1978,1979,24,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,The Plaza - North Tower,../skyscraperpage.com/diagrams/images/16442.gif,http://skyscraperpage.com/cities/?buildingID=19854,null,1971,22,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - international: Materials - glass - steel - concrete,
United States,Las Vegas,Flamingo Las Vegas,../skyscraperpage.com/diagrams/images/48289.gif,http://skyscraperpage.com/cities/?buildingID=2572,null,1967,28,Building Uses - hotel - casino - restaurant - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Streamline Tower,../skyscraperpage.com/diagrams/images/31807.gif,http://skyscraperpage.com/cities/?buildingID=34653,2006,2008,22,Building Uses - residential - office - parking garage - restaurant - retail - fitness center: Structural Types - highrise: Architectural Style - modern,
United States,Las Vegas,Golden Nugget - Rush Tower,../skyscraperpage.com/diagrams/images/79406.gif,http://skyscraperpage.com/cities/?buildingID=105280,2008,2009,25,Building Uses - hotel - casino - parking garage: Structural Types - highrise,
United States,Las Vegas,SLS LUX Tower,../skyscraperpage.com/diagrams/images/87683.gif,http://skyscraperpage.com/cities/?buildingID=32048,1962,1963,24,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Las Vegas,Bank of America Building,../skyscraperpage.com/diagrams/images/70944.gif,http://skyscraperpage.com/cities/?buildingID=5125,null,1975,17,Building Uses - office: Structural Types - highrise: Architectural Style - modern,
United States,Las Vegas,Palace Station,../skyscraperpage.com/diagrams/images/16783.gif,http://skyscraperpage.com/cities/?buildingID=20381,null,1976,21,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern: Materials - steel,
United States,Las Vegas,Rio All-Suite Hotel & Casino Ipanema Tower,../skyscraperpage.com/diagrams/images/15948.gif,http://skyscraperpage.com/cities/?buildingID=4863,null,1990,20,Building Uses - hotel - casino: Structural Types - highrise: Architectural Style - modern,
United States,Las Vegas,Excalibur Hotel Tower One,../skyscraperpage.com/diagrams/images/34932.gif,http://skyscraperpage.com/cities/?buildingID=6536,1988,1990,28,Building Uses - hotel - casino - restaurant - theatre: Structural Types - highrise: Architectural Style - postmodern,
